image,kind,structure,concentration
90fec467-ec33-4517-8c11-68fd7a8449f5,MCF-7,CCCCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C=O,0.015
910f54b1-6461-4c65-a36c-a601b4f505d2,MCF-7,COC12C3NC3CN1C4=C(C2COC(=O)N)C(=O)C(=C(C)C4=O)N,0.01
911342fd-6f16-4863-9b9d-b1c02aba0db5,MCF-7,Nc1ccc(cc1N)c2ccc(N)c(N)c2,10.0
9126733c-a3d3-4113-98d8-95b55ddd4ef5,MCF-7,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-],0.06
9132efd9-86d3-49f6-ae9c-57a3e9f81ba6,MCF-7,CO[C@H]1C[C@H](C)C(OC)C2=CC(=O)C=C(NC(=O)\\C(=C\\C=C/[C@H](OC)[C@@H](OC(=O)N)\\C(=C\\C(C)[C@H]1OC)\\C)\\C)C2=O,0.3
91434eeb-04ba-4a2e-89ee-1040a260df1a,MCF-7,C[C@H]1CCC\\C=C\\C2C[C@H](O)C[C@H]2[C@H](O)\\C=C\\C(=O)O1,0.3
9155eabe-85d3-4ab9-9cd4-2e532435b0b4,MCF-7,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.3
9157f663-54f8-4eb0-80c7-d3cdc91ca5d6,MCF-7,CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3,0.1
915901ed-583a-4bb4-b9e0-19c987eec03f,MCF-7,CS(=O)C,0.0
9163d90e-ecf5-4546-9dc7-1453701f9271,MCF-7,CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(CC(=O)N)NCC(N)C(=O)N)C(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4cnc[nH]4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCC[S+](C)C.OS(=O)(=O)[O-],1.5
91687fc1-7c0b-4b9f-aa9f-f6556ddaaecf,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
9178aca1-b105-4c97-ab01-4966f0d685a5,MCF-7,[Na+].[F-],150.0
91823630-930c-4eed-a054-cc6f46b3ca77,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.01
918e123e-bd50-40af-b051-c2b2832f9d3a,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
919e91cb-a7ae-4ade-ba0b-6b7affaa0bfe,MCF-7,NC1=NC(=O)N(C=C1)C2OC(CO)C(O)C2O,0.03
91a42f91-4fa4-4444-9757-be3759c0c96a,MCF-7,COc1cc(OC[C@H]2CCCN2)c3c(Nc4cnn(CC(=O)Nc5cccc(F)c5F)c4)ncnc3c1,30.0
91a7b82c-da35-4ac3-ada7-e58ee3d50637,MCF-7,CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,0.1
91afdb68-dddc-4e52-90c0-764bd93fe69f,MCF-7,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3[C@H](O)CC4C[C@H](O)CCC4(C)C3C[C@H](O)C12C,0.83
91b00cfb-a127-405e-83d8-6f8235f3a462,MCF-7,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,30.0
91b0e1b0-de26-4260-9353-0d0f01e1621c,MCF-7,CON,0.015
91e3bb55-f66c-41af-bfbb-f986217b2478,MCF-7,C[C@H]1CCC\\C=C\\C2C[C@H](O)C[C@H]2[C@H](O)\\C=C\\C(=O)O1,0.01
91f5ae9b-ea02-4391-ad5b-e0ebd445b307,MCF-7,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,0.01
91f99668-8a9c-4ab3-9b7c-059a7c548f1d,MCF-7,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c4nc[nH]c4n2)cc1,1.0
92067120-6d54-42f9-b773-93376c71d149,MCF-7,CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,1.0
920f93ed-253a-46cf-800c-773d89c68981,MCF-7,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,2.0
921e3868-165b-4d60-a5fb-6641f31f5a70,MCF-7,OC(=O)C(=S)Cc1ccc(I)cc1,5.0
922a7d57-ba83-480a-b93b-33655a3cd970,MCF-7,[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,0.01
922ce5b1-09bc-47d8-bb76-2128101cedd4,MCF-7,ClCCN(CCCl)P1(=O)NCCCO1,5.0
9231c421-da98-4b35-8ca0-1ba89c432bde,MCF-7,CN1N=Nc2c(ncn2C1=O)C(=O)N,0.02
924f3dc4-e3c0-4d16-89ea-2cfea394c2c2,MCF-7,ClCCN(CCCl)P1(=O)NCCCO1,0.5
9261706c-ec95-4ee6-b2f2-14360d81af1f,MCF-7,Nc1ccc(cc1N)c2ccc(N)c(N)c2,0.3
9264fa30-4549-4441-b1ee-e0bedbb78a68,MCF-7,OC(=O)C(=S)Cc1ccc(I)cc1,50.0
9266ac3b-9b33-424c-8d92-1f44f9cb2e72,MCF-7,C[C@H]1CC[C@@H]2C[C@H](C[C@@](O)(O2)[C@@H]3CSC(=O)N3)OC(=O)\\C=C(\\C)/CC\\C=C/1,0.1
9270c497-856a-4ccc-b273-0aa4766ef74e,MCF-7,CN[C@H]1C[C@H]2O[C@@](C)([C@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,0.01
92719236-6424-47db-905b-9bda12123b60,MCF-7,CC(C)[C@H](O)C1(NC(=O)[C@H](C)[C@@H]1O)C(=O)SC[C@H](NC(=O)C)C(=O)O,1.0
927a7b95-0d2a-42cb-8cd0-a55519ca41b5,MCF-7,CO[C@H]1C[C@H](C)C(OC)C2=CC(=O)C=C(NC(=O)\\C(=C\\C=C/[C@H](OC)[C@@H](OC(=O)N)\\C(=C\\C(C)[C@H]1OC)\\C)\\C)C2=O,0.1
928b4e52-0c22-415f-9fba-f6942b7ff9b2,MCF-7,O=C(CNC(=O)C(Cc1ccccc1)NC(=O)OCc2ccccc2)NOC(=O)c3ccccc3,10.0
9293cb8e-c2e8-46e7-b3b6-acd278211da2,MCF-7,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,0.03
9297686a-4393-4f52-95b7-3dffbef3ceb2,MCF-7,CS(=O)C,0.0
929a1fef-8608-4090-92db-b614d5c6a184,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
929a5c60-07e9-44cb-9f95-65362446318b,MCF-7,NC(=O)NO,100.0
929fff44-18ce-4f77-b15b-3d16bedf04c1,MCF-7,N\\C(=C(\\C#N)/C(=C(\\N)/Sc1ccccc1N)/C#N)\\Sc2ccccc2N,0.1
92a06901-0c2e-481e-bb17-dbf0095abfb5,MCF-7,N[Pt](N)(Cl)Cl,10.0
92af4322-d6fa-42e8-881c-a7ebbbb3f5a9,MCF-7,CC1(CO)C(O)CCC2(C)C1CCC3CC4CC23CCC4(O)CO,0.003
92b4d969-fff7-449d-b97e-bdfec9c12668,MCF-7,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,1.0
92c839eb-3449-4d24-97fe-e9d90446cfdb,MCF-7,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O,0.03
92d41d40-a6e1-4916-8d77-aafc6a58c8a7,MCF-7,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc12,2.0
92d72715-b306-4501-8c26-c5579665500b,MCF-7,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,0.1
92f19d20-2ca0-4fff-80db-c19a7b969146,MCF-7,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,0.003
92f35435-7c59-42e0-ab34-afcf6e6051b2,MCF-7,CN1N=Nc2c(ncn2C1=O)C(=O)N,0.6
92f7900c-6b68-4655-b92c-b5444d778593,MCF-7,CS(=O)C,0.0
930929e8-750f-44a9-82bf-993df5b92700,MCF-7,CC1CNCCN1S(=O)(=O)c2cccc3cnccc23,0.5
931fa9b1-ed23-4fc1-984a-a3a2d331b1b9,MCF-7,CS(=O)C,0.0
93246cba-08cc-422c-b11b-1328507f0b28,MCF-7,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.02
934030cd-e50b-4f9c-832e-63a9a3f11e24,MCF-7,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\\C(=C\\c3csc(C)n3)\\C,0.001
93459fa0-43ed-427a-984f-d063eb66ad6c,MCF-7,ONc1c([nH]c2ccccc12)C3=C4C=CC=CC4=NC3=O,0.3
9348bdf0-b743-43c6-ab29-fbc710327572,MCF-7,N[Pt](N)(Cl)Cl,30.0
934e438f-5f2e-46a8-a730-6e01460d4895,MCF-7,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1c4ccccc4,0.1
936f8b49-edfc-41b6-bcbb-36a6d99226e9,MCF-7,Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,3.0
937898ff-2a97-40a9-836f-f3af86cab861,MCF-7,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,30.0
938876a5-e9c9-4888-a7df-ae7c7b108710,MCF-7,CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]3(O)C(=O)C[C@@](C)(O[C@]13C)C=C,3.0
938c1811-25a4-461b-9aa1-95a851835651,MCF-7,CS(=O)C,0.0
9391ea0d-d6be-4efb-8f6a-9d82871ba8f1,MCF-7,CS(=O)C,0.0
93958ef1-e7db-4ff0-aa6c-b9db40e33885,MCF-7,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,0.3
939c4417-02da-48cc-9b9f-6bc0b5a04e6a,MCF-7,CCCC(=O)O,0.25
939ce085-828e-45a2-a589-b47539933a3d,MCF-7,CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(CC(=O)N)NCC(N)C(=O)N)C(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4cnc[nH]4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCC[S+](C)C.OS(=O)(=O)[O-],15.0
93b337b8-d382-47b5-9398-f3c4a6ad673d,MCF-7,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O,0.1
93b3c3ee-1ed9-473c-9f55-bee6a3e735c0,MCF-7,CC(C=C(C)C=CC(=O)NO)C(=O)c1ccc(cc1)N(C)C,0.0003
93ba23c8-d9e9-4ec3-9bc5-b383d4bf532d,MCF-7,Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,10.0
93bc83fc-1d76-42e8-a5e0-6448d79adfcc,MCF-7,NC1=NC(=O)c2ncn(COCCO)c2N1,0.15
93cd1a94-c7d9-482d-884d-e7ff9f3911c3,MCF-7,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3[C@H](O)CC4C[C@H](O)CCC4(C)C3C[C@H](O)C12C,8.3
93d9ca5d-08a7-45ab-b71c-6c73edd0314b,MCF-7,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,0.03
93e03c46-2b54-4524-8e2e-cdf78842d4b2,MCF-7,CC[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,1.0
93fb0035-d142-4f75-a0fd-0b842826142e,MCF-7,ONc1c([nH]c2ccccc12)C3=C4C=CC=CC4=NC3=O,1.0
940488f3-15df-4c5d-8606-ec80e2a4e09a,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
941be7f3-7f0a-4288-b5bb-3108a509c66d,MCF-7,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0.3
94211a9b-5d96-4807-b6c6-8d1e4e8ea324,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
942286d9-dead-422e-905b-3509b11fffc2,MCF-7,CS(=O)C,0.0
943afc1b-8303-4a35-9624-a0ba0ffab0d8,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
944a786d-23e3-44fd-a2cc-6ef4831f0c0f,MCF-7,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,0.15
944a8850-4121-4359-b912-f7dbd9025c2b,MCF-7,C[C@@H](C[C@H](O)[C@H]1O[C@@H]2CC[C@@]3(CC[C@@H](O3)\\C=C\\[C@@H](C)[C@@H]4CC(=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)C)O[C@H]2[C@H](O)C1=C)[C@H]6O[C@@]7(CCCCO7)CC[C@H]6C,0.002
944be159-96f3-4f16-80a1-445e89e1ba4e,MCF-7,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,0.003
9451cfde-1b7c-4c70-8812-b5dde1e79a9b,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
94539168-8aaa-414b-bf0b-b2d5da46a0ff,MCF-7,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(C)C(=O)NC(CC(C)(O)O)C(=O)CF,50.0
945c1227-544d-439f-a563-62806a54fdea,MCF-7,O=C1c2ccccc2c3n[nH]c4cccc1c34,0.5
9461f741-8d64-46bd-9d3a-969f024c13b2,MCF-7,NC(=O)NO,100.0
947c1c1c-d943-419a-a0ba-9fd26be9287f,MCF-7,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0.03
9487a4d6-020c-438f-aae3-d3bffe4dfb91,MCF-7,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC4NCCc5cc(OC)c(OC)cc45,0.03
948b6cba-04f5-4e95-920b-fb782591f9fe,MCF-7,CCCC(=O)O,25.0
94935f15-75ad-4a10-b1b5-7dc9fc803f47,MCF-7,CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]3(O)C(=O)C[C@@](C)(O[C@]13C)C=C,30.0
94ad0a12-d50f-438c-b1d5-bd433490b783,MCF-7,CS(=O)C,0.0
94b7ba22-69e1-43fc-b2ed-93c00b18b1f3,MCF-7,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,0.1
94c29cef-faa4-4f34-93c6-ff5e4d7b3584,MCF-7,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,0.005
94c5f7b2-8950-4241-9fe7-a107b0a7937b,MCF-7,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0.3
94cd89b6-56fb-49e2-bfd3-2932ec517a75,MCF-7,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0.01
94e6df03-d448-4616-afac-cbb09f2f1df4,MCF-7,N\\C(=C(\\C#N)/C(=C(\\N)/Sc1ccccc1N)/C#N)\\Sc2ccccc2N,3.0
94ed0a78-c8e5-46ab-94b5-e3c3f0ea1235,MCF-7,NC(=O)NO,100.0
94ff8f0a-e26d-4924-ae42-5084cc78e23c,MCF-7,[Na+].[F-],150.0
9529c3f1-b76d-44bb-8f29-9f1c204849c3,MCF-7,N[Pt](N)(Cl)Cl,10.0
9539db70-8108-415c-8fbc-dda1da910794,MCF-7,CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,1.0
954db8e5-b404-458c-ab1d-ab56dfbe6912,MCF-7,CS(=O)C,0.0
955972e4-92ac-4c36-a4e3-8753e52d9fb8,MCF-7,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,0.05
956ebb10-2f83-4608-a3c2-f2403adac612,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
95725f77-1335-492d-b2d7-d839ddb09245,MCF-7,COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,0.003
95734dc5-f219-4619-9701-79797fbcbd9a,MCF-7,CC(C)[C@H](O)C1(NC(=O)[C@H](C)[C@@H]1O)C(=O)SC[C@H](NC(=O)C)C(=O)O,0.3
957c0b59-3b89-4448-883b-5b2df3fb79b3,MCF-7,CO[C@H]1C[C@H](C)C(OC)C2=CC(=O)C=C(NC(=O)\\C(=C\\C=C/[C@H](OC)[C@@H](OC(=O)N)\\C(=C\\C(C)[C@H]1OC)\\C)\\C)C2=O,0.3
9589064d-066d-4da4-baa1-eee141eaf233,MCF-7,COc1cccc(C2=CC(=O)c3ccccc3O2)c1N,0.3
95a679b1-2097-46a4-bf05-fbc310a399c3,MCF-7,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c4nc[nH]c4n2)cc1,0.003
95adad9a-0a92-452e-b9a6-0ddef3c874ae,MCF-7,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,0.3
95b2d5e6-563e-4dbc-bac3-81ee9b33c896,MCF-7,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\\C=C(/C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(/C)\\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1O,0.03
95db3375-7144-4c3b-b22c-c0274dabca49,MCF-7,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,3.0
95dc9ce6-708e-4396-a362-a54819aa24c2,MCF-7,C[C@@H]1CCC[C@@H](O)\\C=C\\C(=O)O[C@]23[C@@H](\\C=C\\C1)[C@H](O)C(=C)[C@@H](C)[C@H]2[C@H](Cc4ccccc4)NC3=O,10.0
95f20330-c011-46eb-89d9-1d8e9ea613da,MCF-7,NC1=NC(=O)c2ncn(COCCO)c2N1,0.15
95f377a5-53ac-4cea-9e98-ca1c9425ebe1,MCF-7,OC(=O)C(=S)Cc1ccc(I)cc1,50.0
960bfec6-a0f4-4703-8b61-033af742694b,MCF-7,CS(=O)C,0.0
961551f8-77f8-4909-85d5-24f2b32e7cb7,MCF-7,COC12C3NC3CN1C4=C(C2COC(=O)N)C(=O)C(=C(C)C4=O)N,0.003
961bc54d-d815-4bfa-94b7-cc7d7be07708,MCF-7,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C)C=O,50.0
961f2b24-bc72-4f7d-8964-550fb36a0bb1,MCF-7,FC1=CNC(=O)NC1=O,0.003
962ccd43-6400-4381-948b-6610f6ab97d1,MCF-7,CCOc1cc(OC[C@H]2CCCN2)c3c(Nc4cnn(CC(=O)Nc5cccc(F)c5F)c4)ncnc3c1,0.01
96358132-c69f-4316-bfbe-a048847b3993,MCF-7,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,3.0
963dfdd2-66ab-4802-b83a-f62ff3720010,MCF-7,CS(=O)C,0.0
963e1c6b-e038-4002-8857-f40a60b18862,MCF-7,O=C1C=C(Oc2c1cccc2c3ccccc3)N4CCOCC4,0.02
9642b2ba-6189-4758-a9fc-84d6b66a2de1,MCF-7,CS(=O)C,0.0
9643009f-3d5c-4368-ada3-d58371e97e4a,MCF-7,Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,30.0
9657aa7d-c9fa-4cd1-b6b6-c688c74d4d93,MCF-7,OC(=O)C(=S)Cc1ccc(I)cc1,15.0
9659b3e6-e3ba-4fd2-affc-e4d0e64c740c,MCF-7,CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,0.003
965f7b96-b94f-49ca-a879-2f693173e711,MCF-7,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,1.5
966709ec-929d-48bb-a5e8-c4fe400da8cd,MCF-7,COc1cccc(C2=CC(=O)c3ccccc3O2)c1N,30.0
966ab4ac-f23e-4cda-a8ea-e7843176a050,MCF-7,CON,1.5
966e4dbf-bc68-47ab-9af0-68ce0da5746b,MCF-7,CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]3(O)C(=O)C[C@@](C)(O[C@]13C)C=C,0.1
9676db35-bf77-48b4-8efa-1eb428da56b8,MCF-7,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0.03
967fd79d-8c0b-47a9-8fcc-7ad48333f391,MCF-7,CS(=O)C,0.0
968d79de-90ab-4ba8-920d-6e755015c816,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
968eeaaf-75a7-4499-98fe-2800060d3db0,MCF-7,CS(=O)C,0.0
9699e3c7-ec31-4126-8040-9781114cf4ad,MCF-7,CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]3(O)C(=O)C[C@@](C)(O[C@]13C)C=C,1.0
969a92d2-6e05-4ee7-865d-d302a40637c6,MCF-7,CN[C@H]1C[C@H]2O[C@@](C)([C@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,0.01
96ad7121-c900-44e1-a5b6-95531eda308f,MCF-7,CC(C)C[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C=O,20.0
96bc319a-b271-41e9-b872-2c4e7de07688,MCF-7,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,1.0
96c41c44-2773-4716-b99c-6b9f260213f3,MCF-7,CCCC(=O)O,2.5
96d652d6-537b-4939-87a8-b09f5c8cfb8d,MCF-7,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(C)C(=O)NC(CC(C)(O)O)C(=O)CF,15.0
96dc012e-e869-4068-84a9-ba22f986c8e2,MCF-7,C[C@@H]1CCC[C@@H](O)\\C=C\\C(=O)O[C@]23[C@@H](\\C=C\\C1)[C@H](O)C(=C)[C@@H](C)[C@H]2[C@H](Cc4ccccc4)NC3=O,1.0
96dc7aef-7448-4e4e-8a38-9e18e6419c3e,MCF-7,C[C@H]1C[C@@H](C)\\C=C(/C)\\C[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@H](CC(=O)O1)c4ccc(O)cc4,1.0
96e12dfe-d057-445c-b9cc-4f97c8ac74b7,MCF-7,COc1cc(OC[C@H]2CCCN2)c3c(Nc4cnn(CC(=O)Nc5cccc(F)c5F)c4)ncnc3c1,1.0
96e3939d-ac7e-44d1-b22e-f0a876aa738c,MCF-7,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,0.03
96f439f1-7274-4a9b-8976-c4cf8bcee875,MCF-7,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0.003
9700f32c-8595-4206-9863-a7d7846f70ad,MCF-7,CC(C)C[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C=O,0.02
